"14.514869444","35.815369444","CABN_BB_0045",""
"14.512869444","35.812533333","CABN_BB_0046",""
"0","0","CABN_BB_0060",""
"14.529713889","35.826227778","CABN_BB_0066",""
"14.528202778","35.826502778","CABN_BB_0067",""
"14.526997222","35.825166667","CABN_BB_0068",""
"14.527880556","35.823763889","CABN_BB_0069",""
"14.528138889","35.822777778","CABN_BB_0070",""
"14.528538889","35.820938889","CABN_BB_0071",""
"0","0","CABN_BB_0093",""
"14.545227778","35.834502778","CABN_BB_0135",""
"14.5422","35.839675","CABN_BB_0136",""
"14.541505556","35.840311111","CABN_BB_0137",""
"14.543461111","35.840694444","CABN_BB_0138",""
"14.543938889","35.842475","CABN_BB_0139",""
"14.546211111","35.842341667","CABN_BB_0140",""
"14.543736111","35.842483333","CABN_BB_0141",""
"14.529938889","35.816622222","CABN_BB_0189",""
"14.526547222","35.820341667","CABN_BB_0193",""
"14.503038889","35.82305","CABN_BB_0195",""
"14.506872222","35.820375","CABN_BB_0196",""
"14.5326","35.832986111","CABN_BB_0206",""
"14.534733333","35.833533333","CABN_BB_0207",""
"14.52945","35.8276","CABN_BB_0216",""
"14.526713889","35.826341667","CABN_BB_0217",""
"14.534541667","35.833344444","CABN_BB_0225",""
"14.477202778","35.884466667","CABN_BK_0001",""
"14.477072222","35.880611111","CABN_BK_0002",""
"14.477225","35.878305556","CABN_BK_0003",""
"14.475277778","35.878313889","CABN_BK_0004",""
"14.475919444","35.875991667","CABN_BK_0005",""
"14.47375","35.880175","CABN_BK_0006",""
"14.470894444","35.880005556","CABN_BK_0007",""
"14.469433333","35.879794444","CABN_BK_0008",""
"14.471122222","35.878572222","CABN_BK_0009",""
"14.477647222","35.881758333","CABN_BK_0012",""
"14.4799","35.881511111","CABN_BK_0013",""
"0","0","CABN_BK_0014",""
"14.477","35.879341667","CABN_BK_0016",""
"14.478716667","35.878663889","CABN_BK_0017",""
"14.476783333","35.875244444","CABN_BK_0018",""
"14.469730556","35.883786111","CABN_BK_0019",""
"14.467883333","35.884127778","CABN_BK_0020",""
"0","0","CABN_BK_0023",""
"14.478322222","35.894388889","CABN_BK_0025",""
"14.473588889","35.8957","CABN_BK_0026",""
"14.469136111","35.895002778","CABN_BK_0027",""
"14.461791667","35.895413889","CABN_BK_0028",""
"14.459455556","35.898219444","CABN_BK_0029",""
"14.459736111","35.900738889","CABN_BK_0030",""
"14.456955556","35.90095","CABN_BK_0031",""
"14.455302778","35.897291667","CABN_BK_0040",""
"14.451788889","35.898355556","CABN_BK_0041",""
"14.454847222","35.895852778","CABN_BK_0042",""
"14.472686111","35.890641667","CABN_BK_0043",""
"14.477875","35.888855556","CABN_BK_0044",""
"0","0","CABN_BK_0045",""
"14.472733333","35.902836111","CABN_BK_0056",""
"14.469944444","35.894305556","CABN_BK_0065",""
"14.478577778","35.895002778","CABN_BK_0066",""
"14.466955556","35.896266667","CABN_BK_0067",""
"14.467436111","35.897941667","CABN_BK_0068",""
"14.465519444","35.897758333","CABN_BK_0069",""
"14.463133333","35.897408333","CABN_BK_0070",""
"14.465911111","35.899727778","CABN_BK_0071",""
"14.464516667","35.899983333","CABN_BK_0072",""
"14.464233333","35.900580556","CABN_BK_0073",""
"14.463636111","35.901277778","CABN_BK_0074",""
"14.463772222","35.901294444","CABN_BK_0075",""
"14.467102778","35.900902778","CABN_BK_0076",""
"14.469088889","35.898775","CABN_BK_0077",""
"14.472586111","35.897625","CABN_BK_0078",""
"14.47125","35.899086111","CABN_BK_0079",""
"14.470802778","35.899627778","CABN_BK_0080",""
"14.471905556","35.900952778","CABN_BK_0081",""
"14.473141667","35.89745","CABN_BK_0082",""
"0","0","CABN_BK_0095",""
"14.473152778","35.882794444","CABN_BK_0097",""
"14.472097222","35.88125","CABN_BK_0098",""
"14.465994444","35.880436111","CABN_BK_0099",""
"14.464888889","35.880666667","CABN_BK_0100",""
"14.471636111","35.878352778","CABN_BK_0101",""
"14.470133333","35.876911111","CABN_BK_0102",""
"14.470994444","35.876283333","CABN_BK_0103",""
"14.474286111","35.885219444","CABN_BK_0107",""
"14.470736111","35.871216667","CABN_BK_0108",""
"14.461905556","35.898494444","CABN_BK_0112",""
"14.45965","35.898633333","CABN_BK_0113",""
"14.459719444","35.900738889","CABN_BK_0114",""
"14.457702778","35.900911111","CABN_BK_0115",""
"14.457438889","35.900083333","CABN_BK_0116",""
"14.452880556","35.900955556","CABN_BK_0119",""
"14.455086111","35.898736111","CABN_BK_0120",""
"14.448419444","35.898338889","CABN_BK_0121",""
"14.451166667","35.894438889","CABN_BK_0122",""
"14.473533333","35.888963889","CABN_BK_0125",""
"14.473838889","35.88815","CABN_BK_0126",""
"14.475897222","35.886386111","CABN_BK_0127",""
"14.477952778","35.887375","CABN_BK_0128",""
"14.4801","35.890913889","CABN_BK_0129",""
"14.48055","35.891725","CABN_BK_0130",""
"14.475344444","35.893338889","CABN_BK_0131",""
"14.473869444","35.893616667","CABN_BK_0132",""
"14.473722222","35.894477778","CABN_BK_0133",""
"14.470780556","35.893144444","CABN_BK_0134",""
"14.469533333","35.893791667","CABN_BK_0135",""
"14.465616667","35.894172222","CABN_BK_0136",""
"14.464127778","35.893319444","CABN_BK_0137",""
"14.461833333","35.895452778","CABN_BK_0138",""
"14.461144444","35.893533333","CABN_BK_0139",""
"14.457366667","35.895747222","CABN_BK_0140",""
"14.467169444","35.890536111","CABN_BK_0151",""
"14.460722222","35.892844444","CABN_BK_0152",""
"14.465877778","35.890144444","CABN_BK_0153",""
"0","0","CABN_CA_0000",""
"0","0","CABN_GL_0049",""
"0","0","CABN_GL_0088",""
"14.483636111","35.856336111","CABN_GL_0231",""
"0","0","CABN_GZ_0001",""
"14.264166667","36.049819444","CABN_GZ_0002",""
"14.293225","36.037738889","CABN_GZ_0003",""
"14.244677778","36.047508333","CABN_GZ_0004",""
"14.243341667","36.044052778","CABN_GZ_0005",""
"14.2417","36.044936111","CABN_GZ_0006",""
"14.239672222","36.044744444","CABN_GZ_0007",""
"14.237380556","36.045516667","CABN_GZ_0008",""
"14.238275","36.044825","CABN_GZ_0009",""
"14.240027778","36.040805556","CABN_GZ_0010",""
"14.240366667","36.040825","CABN_GZ_0011",""
"14.242038889","36.037347222","CABN_GZ_0012",""
"14.241780556","36.037133333","CABN_GZ_0013",""
"14.228941667","36.042036111","CABN_GZ_0014",""
"14.284808333","36.027716667","CABN_GZ_0015",""
"14.287258333","36.027805556","CABN_GZ_0016",""
"14.294144444","36.026425","CABN_GZ_0017",""
"14.286822222","36.03835","CABN_GZ_0018",""
"0","0","CABN_GZ_0020",""
"14.311180556","36.035091667","CABN_GZ_0021",""
"14.310127778","36.035027778","CABN_GZ_0022",""
"14.263436111","36.032275","CABN_GZ_0023",""
"14.258436111","36.033952778","CABN_GZ_0025",""
"14.259522222","36.03435","CABN_GZ_0026",""
"14.284730556","36.026661111","CABN_GZ_0027",""
"14.212980556","36.055955556","CABN_GZ_0028",""
"14.209966667","36.058397222","CABN_GZ_0029",""
"14.208541667","36.060180556","CABN_GZ_0030",""
"14.205058333","36.055097222","CABN_GZ_0031",""
"14.215836111","36.0285","CABN_GZ_0032",""
"14.268944444","36.052561111","CABN_GZ_0033",""
"14.242122222","36.027958333","CABN_GZ_0036",""
"14.2427","36.024236111","CABN_GZ_0037",""
"14.245563889","36.023563889","CABN_GZ_0038",""
"14.297013889","36.038083333","CABN_GZ_0040",""
"14.2969","36.038552778","CABN_GZ_0041",""
"14.296977778","36.040825","CABN_GZ_0042",""
"14.291713889","36.038202778","CABN_GZ_0043",""
"14.288163889","36.039580556","CABN_GZ_0044",""
"14.290188889","36.043011111","CABN_GZ_0045",""
"14.261994444","36.048988889","CABN_GZ_0046",""
"14.269877778","36.051669444","CABN_GZ_0048",""
"14.273780556","36.0516","CABN_GZ_0049",""
"14.23735","36.049769444","CABN_GZ_0050",""
"14.234372222","36.030558333","CABN_GZ_0051",""
"14.234747222","36.067419444","CABN_GZ_0052",""
"14.226547222","36.058719444","CABN_GZ_0053",""
"14.256413889","36.035363889","CABN_GZ_0054",""
"14.225122222","36.041061111","CABN_GZ_0055",""
"14.237180556","36.040713889","CABN_GZ_0056",""
"14.229008333","36.04095","CABN_GZ_0057",""
"14.235461111","36.069069444","CABN_GZ_0058",""
"14.274063889","36.029516667","CABN_GZ_0059",""
"14.247797222","36.043236111","CABN_GZ_0060",""
"14.295769444","36.02455","CABN_GZ_0061",""
"14.241838889","36.044630556","CABN_GZ_0062",""
"14.253819444","36.037361111","CABN_GZ_0063",""
"14.240461111","36.042155556","CABN_GZ_0064",""
"14.241736111","36.044719444","CABN_GZ_0066",""
"14.294244444","36.026372222","CABN_GZ_0067",""
"14.294494444","36.022297222","CABN_GZ_0069",""
"14.494741667","35.890138889","CABN_MA_0001",""
"14.491338889","35.894255556","CABN_MA_0002",""
"14.493380556","35.891275","CABN_MA_0003",""
"14.491811111","35.892958333","CABN_MA_0004",""
"14.489425","35.888688889","CABN_MA_0005",""
"14.487927778","35.886505556","CABN_MA_0006",""
"14.494791667","35.869338889","CABN_MA_0007",""
"14.489963889","35.869438889","CABN_MA_0008",""
"14.502063889","35.890813889","CABN_MA_0009",""
"14.492361111","35.89490556","CABN_MA_0010",""
"14.495688889","35.89627778","CABN_MA_0011",""
"14.488494444","35.89488611","CABN_MA_0012",""
"0","0","CABN_MA_0023",""
"14.504130556","35.894891667","CABN_MA_0025",""
"14.502011111","35.889319444","CABN_MA_0026",""
"0","0","CABN_MA_0030",""
"0","0","CABN_MA_0031",""
"14.509330556","35.896075","CABN_MA_0032",""
"14.505747222","35.889397222","CABN_MA_0035",""
"14.505519444","35.892188889","CABN_MA_0036",""
"14.507425","35.892363889","CABN_MA_0037",""
"14.510002778","35.892669444","CABN_MA_0038",""
"14.486397222","35.854266667","CABN_MA_0048",""
"14.496205556","35.87368889","CABN_MA_0081",""
"14.496069444","35.885866667","CABN_MA_0089",""
"14.495080556","35.885619444","CABN_MA_0090",""
"14.493058333","35.884827778","CABN_MA_0091",""
"14.492027778","35.884863889","CABN_MA_0092",""
"14.490830556","35.883977778","CABN_MA_0093",""
"14.488916667","35.883247222","CABN_MA_0094",""
"14.488175","35.88295","CABN_MA_0095",""
"14.488594444","35.882230556","CABN_MA_0096",""
"14.490830556","35.882983333","CABN_MA_0097",""
"14.491305556","35.881930556","CABN_MA_0098",""
"14.491627778","35.880236111","CABN_MA_0099",""
"14.495397222","35.88395","CABN_MA_0100",""
"14.497275","35.883944444","CABN_MA_0101",""
"14.494858333","35.883058333","CABN_MA_0102",""
"14.494386111","35.880047222","CABN_MA_0103",""
"14.497461111","35.878883333","CABN_MA_0104",""
"14.494108333","35.874555556","CABN_MA_0105",""
"14.489425","35.879583333","CABN_MA_0106",""
"14.49695","35.887825","CABN_MA_0107",""
"14.494405556","35.888769444","CABN_MA_0108",""
"14.492616667","35.888530556","CABN_MA_0109",""
"14.492522222","35.888605556","CABN_MA_0110",""
"14.489972222","35.888544444","CABN_MA_0111",""
"14.490152778","35.888686111","CABN_MA_0112",""
"14.487494444","35.888641667","CABN_MA_0113",""
"14.487502778","35.888761111","CABN_MA_0114",""
"14.484594444","35.890883333","CABN_MA_0115",""
"14.485013889","35.888994444","CABN_MA_0116",""
"14.483930556","35.888338889","CABN_MA_0117",""
"14.485072222","35.888291667","CABN_MA_0118",""
"14.483769444","35.889802778","CABN_MA_0119",""
"14.488052778","35.883813889","CABN_MA_0120",""
"14.487025","35.885486111","CABN_MA_0121",""
"14.486877778","35.885447222","CABN_MA_0122",""
"14.484763889","35.886205556","CABN_MA_0123",""
"14.483077778","35.886291667","CABN_MA_0124",""
"14.484927778","35.885361111","CABN_MA_0125",""
"0","0","CABN_MA_0126",""
"0","0","CABN_MA_0127",""
"0","0","CABN_MA_0128",""
"0","0","CABN_MA_0129",""
"0","0","CABN_MA_0130",""
"0","0","CABN_MA_0131",""
"0","0","CABN_MA_0132",""
"14.504172222","35.893183333","CABN_MA_0133",""
"14.504741667","35.892038889","CABN_MA_0134",""
"14.50615","35.890922222","CABN_MA_0135",""
"14.506563889","35.891219444","CABN_MA_0136",""
"14.485244444","35.892461111","CABN_MA_0137",""
"14.490077778","35.893802778","CABN_MA_0138",""
"14.491725","35.890175","CABN_MA_0139",""
"14.494041667","35.891869444","CABN_MA_0140",""
"0","0","CABN_MA_0142",""
"14.495294444","35.879383333","CABN_MA_0143",""
"14.259516667","36.070638889","CABN_MF_0001",""
"14.258261111","36.070491667","CABN_MF_0034",""
"14.257741667","36.072566667","CABN_MF_0035",""
"14.254833333","36.076391667","CABN_MF_0065",""
"14.367741667","35.955713889","CABN_ML_0001",""
"14.369205556","35.958988889","CABN_ML_0002",""
"14.368441667","35.962527778","CABN_ML_0003",""
"14.373597222","35.959616667","CABN_ML_0004",""
"14.373127778","35.962805556","CABN_ML_0005",""
"14.363922222","35.954136111","CABN_ML_0027",""
"14.363083333","35.956022222","CABN_ML_0028",""
"14.361772222","35.956577778","CABN_ML_0029",""
"14.361091667","35.958719444","CABN_ML_0030",""
"14.360327778","35.960522222","CABN_ML_0031",""
"14.364369444","35.956647222","CABN_ML_0032",""
"14.365327778","35.956122222","CABN_ML_0033",""
"14.365833333","35.95665","CABN_ML_0034",""
"14.364991667","35.961458333","CABN_ML_0035",""
"14.368038889","35.955130556","CABN_ML_0036",""
"14.371852778","35.954891667","CABN_ML_0037",""
"14.362216667","35.962755556","CABN_ML_0038",""
"14.360375","35.965827778","CABN_ML_0048",""
"14.360522222","35.965730556","CABN_ML_0049",""
"14.364636111","35.956477778","CABN_ML_0053",""
"14.364522222","35.956547222","CABN_ML_0054",""
"14.3383","35.985475","CABN_ML_0062",""
"14.346366667","35.976019444","CABN_ML_0066",""
"14.342019444","35.986122222","CABN_ML_0071",""
"14.418166667","35.909158333","CABN_MO_0001",""
"14.420702778","35.90955","CABN_MO_0002",""
"14.434463889","35.8966","CABN_MO_0003",""
"0","0","CABN_MO_0004",""
"0","0","CABN_MO_0006",""
"14.443397222","35.891172222","CABN_MO_0023",""
"14.449877778","35.894108333","CABN_MO_0024",""
"14.442236111","35.889647222","CABN_MO_0025",""
"14.436866667","35.893236111","CABN_MO_0026",""
"14.447222222","35.90205","CABN_MO_0032",""
"14.445333333","35.901416667","CABN_MO_0033",""
"14.445386111","35.901311111","CABN_MO_0034",""
"14.430825","35.907036111","CABN_MO_0036",""
"14.427141667","35.907975","CABN_MO_0037",""
"14.426113889","35.909391667","CABN_MO_0038",""
"14.419988889","35.915069444","CABN_MO_0039",""
"14.398980556","35.926516667","CABN_MO_0040",""
"14.405044444","35.921761111","CABN_MO_0041",""
"0","0","CABN_MO_0042",""
"14.443011111","35.897875","CABN_MO_0046",""
"14.444744444","35.898066667","CABN_MO_0047",""
"14.450027778","35.901755556","CABN_MO_0048",""
"14.449930556","35.902255556","CABN_MO_0049",""
"14.452697222","35.921455556","CABN_MO_0050",""
"14.4541","35.921488889","CABN_MO_0051",""
"14.453102778","35.924058333","CABN_MO_0052",""
"14.452991667","35.925572222","CABN_MO_0053",""
"14.445447222","35.893161111","CABN_MO_0057",""
"14.439063889","35.909216667","CABN_MO_0058",""
"14.444852778","35.91235","CABN_MO_0059",""
"14.445225","35.913555556","CABN_MO_0060",""
"14.443880556","35.914677778","CABN_MO_0061",""
"14.442675","35.91375","CABN_MO_0062",""
"14.442286111","35.910986111","CABN_MO_0063",""
"14.44665","35.915847222","CABN_MO_0064",""
"14.439025","35.906488889","CABN_MO_0065",""
"14.420141667","35.909247222","CABN_MO_0070",""
"14.428413889","35.915261111","CABN_MO_0071",""
"14.428155556","35.912069444","CABN_MO_0072",""
"14.431516667","35.907808333","CABN_MO_0073",""
"14.431355556","35.903369444","CABN_MO_0074",""
"14.426616667","35.906625","CABN_MO_0075",""
"14.425380556","35.905338889","CABN_MO_0076",""
"14.423730556","35.909647222","CABN_MO_0077",""
"14.422438889","35.911013889","CABN_MO_0078",""
"14.419613889","35.915116667","CABN_MO_0079",""
"14.415586111","35.904466667","CABN_MO_0080",""
"14.429677778","35.903761111","CABN_MO_0081",""
"14.431313889","35.910369444","CABN_MO_0082",""
"14.430083333","35.907608333","CABN_MO_0083",""
"14.429755556","35.906066667","CABN_MO_0084",""
"14.428708333","35.909169444","CABN_MO_0085",""
"14.426416667","35.909586111","CABN_MO_0086",""
"14.427488889","35.904591667","CABN_MO_0087",""
"14.423466667","35.911369444","CABN_MO_0088",""
"14.420911111","35.915483333","CABN_MO_0089",""
"14.423355556","35.90835","CABN_MO_0090",""
"14.430716667","35.912136111","CABN_MO_0091",""
"14.420672222","35.910055556","CABN_MO_0092",""
"14.422083333","35.905236111","CABN_MO_0093",""
"14.430744444","35.914022222","CABN_MO_0094",""
"14.4217","35.915919444","CABN_MO_0095",""
"0","0","CABN_MO_0100",""
"14.441938889","35.900308333","CABN_MO_0105",""
"14.443022222","35.915966667","CABN_MO_0106",""
"14.447236111","35.916911111","CABN_MO_0107",""
"14.442941667","35.922233333","CABN_MO_0108",""
"14.44075","35.922158333","CABN_MO_0109",""
"14.44205","35.920433333","CABN_MO_0110",""
"14.437166667","35.918233333","CABN_MO_0111",""
"14.440861111","35.92459167","CABN_MO_0112",""
"14.401430556","35.910630556","CABN_MO_0113",""
"14.437166667","35.918233333","CABN_MO_0114",""
"14.451244444","35.903541667","CABN_MO_0118",""
"0","0","CABN_MO_0119",""
"0","0","CABN_MO_0121",""
"14.436530556","35.913244444","CABN_MO_0122",""
"14.439611111","35.913544444","CABN_MO_0123",""
"14.443952778","35.911783333","CABN_MO_0124",""
"0","0","CABN_MO_0126",""
"14.442155556","35.894597222","CABN_MO_0140",""
"14.434319444","35.893694444","CABN_MO_0141",""
"14.434308333","35.893522222","CABN_MO_0142",""
"14.439133333","35.894080556","CABN_MO_0143",""
"14.434238889","35.889575","CABN_MO_0144",""
"14.440141667","35.892416667","CABN_MO_0145",""
"14.438475","35.890963889","CABN_MO_0146",""
"14.452944444","35.907497222","CABN_MO_0147",""
"14.454744444","35.902769444","CABN_MO_0148",""
"14.453558333","35.905786111","CABN_MO_0149",""
"14.418855556","35.911011111","CABN_MO_0150",""
"14.4335","35.905280556","CABN_MO_0151",""
"14.429769444","35.900797222","CABN_MO_0152",""
"14.562172222","35.866472222","CABN_MS_0079",""
"14.562925","35.865072222","CABN_MS_0080",""
"14.557397222","35.862886111","CABN_MS_0081",""
"14.560008333","35.862758333","CABN_MS_0082",""
"14.563033333","35.862741667","CABN_MS_0109",""
"14.569788889","35.863030556","CABN_MS_0110",""
"14.569022222","35.862025","CABN_MS_0111",""
"14.571897222","35.861558333","CABN_MS_0112",""
"14.566302778","35.869861111","CABN_MS_0113",""
"14.565355556","35.862441667","CABN_MS_0170",""
"14.565580556","35.859941667","CABN_MS_0214",""
"14.564708333","35.856019444","CABN_MS_0215",""
"14.571413889","35.859355556","CABN_MS_0218",""
"14.568283333","35.867230556","CABN_MS_0219",""
"14.556755556","35.864197222","CABN_MS_0220",""
"14.56785","35.860413889","CABN_MS_0221",""
"14.557138889","35.871197222","CABN_MS_0228",""
"0","0","CABN_MT_0066",""
"14.484675","35.90020556","CABN_QR_0107",""
"0","0","CABN_QR_0115",""
"0","0","CABN_QR_0119",""
"0","0","CABN_QR_0139",""
"0","0","CABN_QR_0141",""
"0","0","CABN_QR_0144",""
"14.382086111","35.861019444","CABN_RB_0042",""
"14.382405556","35.860708333","CABN_RB_0043",""
